acceptance_rate,adaptive_policy,average_selected_k,device_type,draft_forward_calls,draft_k,draft_model,draft_overhead_ms,draft_tokens_accepted,draft_tokens_proposed,draft_tokens_rejected,dtype,error,exact_output_match_with_baseline,expected_entropy_level,generated_tokens,gpu_max_memory_allocated_bytes,gpu_memory_allocated_bytes,gpu_memory_allocated_mb,gpu_memory_reserved_bytes,gpu_memory_reserved_mb,gpu_name,latency_ms,max_selected_k,min_selected_k,mode,model_pair,output_length,prompt_id,prompt_type,repetition,schedule_type,slowdown_flag,speedup_vs_baseline,static_draft_k,temperature,time_to_first_token_ms,tokens_per_second,total_latency_ms,validation_level,verifier_calls_per_output_token,verifier_forward_calls,verifier_model,wasted_draft_tokens
0.0,,,cuda,0,,meta-llama/Llama-3.2-1B,,0,0,0,torch.bfloat16,,,medium,128,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,5815.887329000361,,,baseline,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_001,code_completion,0,static,False,,,0.3,65.555709000364,22.00867946009551,5815.887329000361,gpu_llama_full_static_seed43,1.0,128,meta-llama/Llama-3.1-8B,
0.8714285714285714,,,cuda,70,1,meta-llama/Llama-3.2-1B,1088.278896002521,61,70,9,torch.bfloat16,,,medium,70,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,3246.792665000612,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,70,code_001,code_completion,0,static,False,1.791271549826316,1,0.3,,21.559738247094632,3246.792665000612,gpu_llama_full_static_seed43,1.0,70,meta-llama/Llama-3.1-8B,
0.8026315789473685,,,cuda,76,2,meta-llama/Llama-3.2-1B,1174.6852410060455,61,76,9,torch.bfloat16,,,medium,70,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,2350.9947239999747,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,70,code_001,code_completion,0,static,False,2.4737985456237985,2,0.3,,29.774630834093166,2350.9947239999747,gpu_llama_full_static_seed43,0.5428571428571428,38,meta-llama/Llama-3.1-8B,
0.7093023255813954,,,cuda,86,4,meta-llama/Llama-3.2-1B,1328.3024780012056,61,86,9,torch.bfloat16,,,medium,70,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,2015.0113429999692,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,70,code_001,code_completion,0,static,False,2.886280193510777,4,0.3,,34.739258537266245,2015.0113429999692,gpu_llama_full_static_seed43,0.3142857142857143,22,meta-llama/Llama-3.1-8B,
0.648936170212766,,,cuda,94,8,meta-llama/Llama-3.2-1B,1445.9008639978492,61,94,9,torch.bfloat16,,,medium,70,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,1823.242649000349,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,70,code_001,code_completion,0,static,False,3.1898591952031765,8,0.3,,38.39313436331677,1823.242649000349,gpu_llama_full_static_seed43,0.17142857142857143,12,meta-llama/Llama-3.1-8B,
0.0,,,cuda,0,,meta-llama/Llama-3.2-1B,,0,0,0,torch.bfloat16,,,medium,14,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,433.8913700003104,,,baseline,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,14,code_001,code_completion,1,static,False,,,0.3,31.761553999785974,32.26614071625804,433.8913700003104,gpu_llama_full_static_seed43,1.0,14,meta-llama/Llama-3.1-8B,
0.8714285714285714,,,cuda,70,1,meta-llama/Llama-3.2-1B,1088.4259399990697,61,70,9,torch.bfloat16,,,medium,70,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,3246.7680240006302,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,70,code_001,code_completion,1,static,True,0.13363793372144722,1,0.3,,21.559901872430913,3246.7680240006302,gpu_llama_full_static_seed43,1.0,70,meta-llama/Llama-3.1-8B,
0.8026315789473685,,,cuda,76,2,meta-llama/Llama-3.2-1B,1171.4531700008592,61,76,9,torch.bfloat16,,,medium,70,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,2345.4204460003893,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,70,code_001,code_completion,1,static,True,0.18499513413052185,2,0.3,,29.845395148392246,2345.4204460003893,gpu_llama_full_static_seed43,0.5428571428571428,38,meta-llama/Llama-3.1-8B,
0.7093023255813954,,,cuda,86,4,meta-llama/Llama-3.2-1B,1329.4705210028042,61,86,9,torch.bfloat16,,,medium,70,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,2014.3790800002535,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,70,code_001,code_completion,1,static,True,0.2153970790841691,4,0.3,,34.75016231800382,2014.3790800002535,gpu_llama_full_static_seed43,0.3142857142857143,22,meta-llama/Llama-3.1-8B,
0.648936170212766,,,cuda,94,8,meta-llama/Llama-3.2-1B,1448.7405109939573,61,94,9,torch.bfloat16,,,medium,70,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,1828.0213340003684,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,70,code_001,code_completion,1,static,True,0.23735574740301307,8,0.3,,38.2927697275911,1828.0213340003684,gpu_llama_full_static_seed43,0.17142857142857143,12,meta-llama/Llama-3.1-8B,
0.0,,,cuda,0,,meta-llama/Llama-3.2-1B,,0,0,0,torch.bfloat16,,,medium,128,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,3926.068734999717,,,baseline,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_001,code_completion,0,static,False,,,0.7,31.917426999825693,32.60258763656343,3926.068734999717,gpu_llama_full_static_seed43,1.0,128,meta-llama/Llama-3.1-8B,
0.8714285714285714,,,cuda,70,1,meta-llama/Llama-3.2-1B,1087.8543800008629,61,70,9,torch.bfloat16,,,medium,70,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,3245.3850310002963,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,70,code_001,code_completion,0,static,False,1.2097389670246983,1,0.7,,21.569089439728057,3245.3850310002963,gpu_llama_full_static_seed43,1.0,70,meta-llama/Llama-3.1-8B,
0.8026315789473685,,,cuda,76,2,meta-llama/Llama-3.2-1B,1182.7313960038737,61,76,9,torch.bfloat16,,,medium,70,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,2367.11140800071,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,70,code_001,code_completion,0,static,False,1.6585906019166712,2,0.7,,29.571907669154793,2367.11140800071,gpu_llama_full_static_seed43,0.5428571428571428,38,meta-llama/Llama-3.1-8B,
0.7093023255813954,,,cuda,86,4,meta-llama/Llama-3.2-1B,1327.9560709961515,61,86,9,torch.bfloat16,,,medium,70,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,2015.0833130001047,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,70,code_001,code_completion,0,static,False,1.9483406515606996,4,0.7,,34.73801780224278,2015.0833130001047,gpu_llama_full_static_seed43,0.3142857142857143,22,meta-llama/Llama-3.1-8B,
0.648936170212766,,,cuda,94,8,meta-llama/Llama-3.2-1B,1447.6095809959588,61,94,9,torch.bfloat16,,,medium,70,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,1827.8494269998191,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,70,code_001,code_completion,0,static,False,2.1479169328755137,8,0.7,,38.29637111569745,1827.8494269998191,gpu_llama_full_static_seed43,0.17142857142857143,12,meta-llama/Llama-3.1-8B,
0.0,,,cuda,0,,meta-llama/Llama-3.2-1B,,0,0,0,torch.bfloat16,,,medium,128,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,3914.7419350001655,,,baseline,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_001,code_completion,1,static,False,,,0.7,31.965778999619943,32.69691901159625,3914.7419350001655,gpu_llama_full_static_seed43,1.0,128,meta-llama/Llama-3.1-8B,
0.8714285714285714,,,cuda,70,1,meta-llama/Llama-3.2-1B,1088.3241550018283,61,70,9,torch.bfloat16,,,medium,70,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,3245.5074970002897,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,70,code_001,code_completion,1,static,False,1.2062033252483397,1,0.7,,21.568275551573546,3245.5074970002897,gpu_llama_full_static_seed43,1.0,70,meta-llama/Llama-3.1-8B,
0.8026315789473685,,,cuda,76,2,meta-llama/Llama-3.2-1B,1176.7203980007253,61,76,9,torch.bfloat16,,,medium,70,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,2351.665228999991,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,70,code_001,code_completion,1,static,False,1.6646680346865732,2,0.7,,29.766141514014052,2351.665228999991,gpu_llama_full_static_seed43,0.5428571428571428,38,meta-llama/Llama-3.1-8B,
0.7093023255813954,,,cuda,86,4,meta-llama/Llama-3.2-1B,1334.478969999509,61,86,9,torch.bfloat16,,,medium,70,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,2024.4952719995126,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,70,code_001,code_completion,1,static,False,1.933687862423967,4,0.7,,34.57651937653765,2024.4952719995126,gpu_llama_full_static_seed43,0.3142857142857143,22,meta-llama/Llama-3.1-8B,
0.648936170212766,,,cuda,94,8,meta-llama/Llama-3.2-1B,1446.6427239985933,61,94,9,torch.bfloat16,,,medium,70,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,1825.5498469998201,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,70,code_001,code_completion,1,static,False,2.144417990795379,8,0.7,,38.344611687837904,1825.5498469998201,gpu_llama_full_static_seed43,0.17142857142857143,12,meta-llama/Llama-3.1-8B,
0.0,,,cuda,0,,meta-llama/Llama-3.2-1B,,0,0,0,torch.bfloat16,,,low,128,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,4074.650259000009,,,baseline,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,0,static,False,,,0.0,66.54660100048204,31.413739060739278,4074.650259000009,gpu_llama_full_static_seed43,1.0,128,meta-llama/Llama-3.1-8B,
0.8046875,,,cuda,128,1,meta-llama/Llama-3.2-1B,3843.031272002918,103,128,25,torch.bfloat16,,True,low,128,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,7927.537622000273,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,0,static,True,0.5139868712438724,1,0.0,,16.146249453900808,7927.537622000273,gpu_llama_full_static_seed43,1.0,128,meta-llama/Llama-3.1-8B,
0.8382352941176471,,,cuda,136,2,meta-llama/Llama-3.2-1B,2114.3243770029585,114,136,14,torch.bfloat16,,False,low,128,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,4224.971071000255,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,0,static,True,0.9644208659718332,2,0.0,,30.296065428371374,4224.971071000255,gpu_llama_full_static_seed43,0.53125,68,meta-llama/Llama-3.1-8B,
0.7402597402597403,,,cuda,154,4,meta-llama/Llama-3.2-1B,2391.3502140067067,114,154,14,torch.bfloat16,,False,low,128,18623291904,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,3610.1126150006166,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,0,static,False,1.1286767737020618,4,0.0,,35.45595765299364,3610.1126150006166,gpu_llama_full_static_seed43,0.3046875,39,meta-llama/Llama-3.1-8B,
0.59375,,,cuda,192,8,meta-llama/Llama-3.2-1B,2959.4778259988743,114,192,14,torch.bfloat16,,False,low,128,18623317504,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,3748.329241000647,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,0,static,False,1.0870577254607037,8,0.0,,34.1485477315833,3748.329241000647,gpu_llama_full_static_seed43,0.1953125,25,meta-llama/Llama-3.1-8B,
0.0,,,cuda,0,,meta-llama/Llama-3.2-1B,,0,0,0,torch.bfloat16,,,low,128,18623317504,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,3899.38218899988,,,baseline,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,1,static,False,,,0.0,32.14267800012749,32.82571284268744,3899.38218899988,gpu_llama_full_static_seed43,1.0,128,meta-llama/Llama-3.1-8B,
0.8046875,,,cuda,128,1,meta-llama/Llama-3.2-1B,1986.2054449913558,103,128,25,torch.bfloat16,,True,low,128,18623317504,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,5913.11406099976,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,1,static,True,0.6594464691148866,1,0.0,,21.646800430289414,5913.11406099976,gpu_llama_full_static_seed43,1.0,128,meta-llama/Llama-3.1-8B,
0.8382352941176471,,,cuda,136,2,meta-llama/Llama-3.2-1B,2113.187593998191,114,136,14,torch.bfloat16,,False,low,128,18623317504,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,4224.30082199935,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,1,static,True,0.923083452933239,2,0.0,,30.300872355822886,4224.30082199935,gpu_llama_full_static_seed43,0.53125,68,meta-llama/Llama-3.1-8B,
0.7402597402597403,,,cuda,154,4,meta-llama/Llama-3.2-1B,2374.678546000723,114,154,14,torch.bfloat16,,False,low,128,18623317504,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,3585.2896129999863,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,1,static,False,1.0876059146968262,4,0.0,,35.70143944184642,3585.2896129999863,gpu_llama_full_static_seed43,0.3046875,39,meta-llama/Llama-3.1-8B,
0.59375,,,cuda,192,8,meta-llama/Llama-3.2-1B,2954.8482689970115,114,192,14,torch.bfloat16,,False,low,128,18623317504,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,3741.7314289996284,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,1,static,False,1.0421331041502357,8,0.0,,34.20876202069411,3741.7314289996284,gpu_llama_full_static_seed43,0.1953125,25,meta-llama/Llama-3.1-8B,
0.0,,,cuda,0,,meta-llama/Llama-3.2-1B,,0,0,0,torch.bfloat16,,,low,104,18623317504,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,3199.1979840004205,,,baseline,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,104,code_002,code_completion,0,static,False,,,0.3,31.950548000168055,32.50814751700791,3199.1979840004205,gpu_llama_full_static_seed43,1.0,104,meta-llama/Llama-3.1-8B,
0.8046875,,,cuda,128,1,meta-llama/Llama-3.2-1B,1987.5341009974363,103,128,25,torch.bfloat16,,,low,128,18623317504,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,5910.754606999944,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,0,static,True,0.5412503473264985,1,0.3,,21.655441396334254,5910.754606999944,gpu_llama_full_static_seed43,1.0,128,meta-llama/Llama-3.1-8B,
0.8382352941176471,,,cuda,136,2,meta-llama/Llama-3.2-1B,2113.3890050077753,114,136,14,torch.bfloat16,,,low,128,18623317504,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,4220.40192500026,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,0,static,True,0.7580315905576276,2,0.3,,30.328864945722465,4220.40192500026,gpu_llama_full_static_seed43,0.53125,68,meta-llama/Llama-3.1-8B,
0.7402597402597403,,,cuda,154,4,meta-llama/Llama-3.2-1B,2379.0156559971365,114,154,14,torch.bfloat16,,,low,128,18623317504,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,3592.2689980006908,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,0,static,True,0.8905786247580464,4,0.3,,35.63207545738906,3592.2689980006908,gpu_llama_full_static_seed43,0.3046875,39,meta-llama/Llama-3.1-8B,
0.59375,,,cuda,192,8,meta-llama/Llama-3.2-1B,2955.788103001396,114,192,14,torch.bfloat16,,,low,128,18623317504,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,3743.8805769998,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,0,static,True,0.8545138975998356,8,0.3,,34.18912472431859,3743.8805769998,gpu_llama_full_static_seed43,0.1953125,25,meta-llama/Llama-3.1-8B,
0.0,,,cuda,0,,meta-llama/Llama-3.2-1B,,0,0,0,torch.bfloat16,,,low,104,18623317504,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,3200.3314060002594,,,baseline,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,104,code_002,code_completion,1,static,False,,,0.3,32.12894999978744,32.496634506355115,3200.3314060002594,gpu_llama_full_static_seed43,1.0,104,meta-llama/Llama-3.1-8B,
0.8046875,,,cuda,128,1,meta-llama/Llama-3.2-1B,1992.1402339969063,103,128,25,torch.bfloat16,,,low,128,18623317504,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,5924.278170000434,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,1,static,True,0.5402061338385845,1,0.3,,21.606007740853705,5924.278170000434,gpu_llama_full_static_seed43,1.0,128,meta-llama/Llama-3.1-8B,
0.8382352941176471,,,cuda,136,2,meta-llama/Llama-3.2-1B,2115.36073399202,114,136,14,torch.bfloat16,,,low,128,18623317504,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,4225.600007000139,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,1,static,True,0.7573673326151512,2,0.3,,30.291556178520185,4225.600007000139,gpu_llama_full_static_seed43,0.53125,68,meta-llama/Llama-3.1-8B,
0.7402597402597403,,,cuda,154,4,meta-llama/Llama-3.2-1B,2397.982771997704,114,154,14,torch.bfloat16,,,low,128,18623317504,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,3622.3621460003415,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,1,static,True,0.8834929465939593,4,0.3,,35.33605830696198,3622.3621460003415,gpu_llama_full_static_seed43,0.3046875,39,meta-llama/Llama-3.1-8B,
0.59375,,,cuda,192,8,meta-llama/Llama-3.2-1B,2965.475724001408,114,192,14,torch.bfloat16,,,low,128,18623317504,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,3757.34820299931,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,1,static,True,0.8517526811716809,8,0.3,,34.06657916288508,3757.34820299931,gpu_llama_full_static_seed43,0.1953125,25,meta-llama/Llama-3.1-8B,
0.0,,,cuda,0,,meta-llama/Llama-3.2-1B,,0,0,0,torch.bfloat16,,,low,128,18623317504,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,3941.906533999827,,,baseline,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,0,static,False,,,0.7,32.83187099987117,32.47159690265899,3941.906533999827,gpu_llama_full_static_seed43,1.0,128,meta-llama/Llama-3.1-8B,
0.8046875,,,cuda,128,1,meta-llama/Llama-3.2-1B,1991.8903209991186,103,128,25,torch.bfloat16,,,low,128,18623317504,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,5932.646883999951,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,0,static,True,0.6644431416659822,1,0.7,,21.575529860914113,5932.646883999951,gpu_llama_full_static_seed43,1.0,128,meta-llama/Llama-3.1-8B,
0.8382352941176471,,,cuda,136,2,meta-llama/Llama-3.2-1B,2110.876304002886,114,136,14,torch.bfloat16,,,low,128,18623317504,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,4219.361399000263,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,0,static,True,0.9342424507494957,2,0.7,,30.336344270089867,4219.361399000263,gpu_llama_full_static_seed43,0.53125,68,meta-llama/Llama-3.1-8B,
0.7402597402597403,,,cuda,154,4,meta-llama/Llama-3.2-1B,2378.9700850065856,114,154,14,torch.bfloat16,,,low,128,18623317504,18566756352,18566.756352,18991808512,18991.808512,NVIDIA GH200 480GB,3592.8330050001023,,,speculative,meta-llama/Llama-3.2-1B->meta-llama/Llama-3.1-8B,128,code_002,code_completion,0,static,False,1.0971582950039491,4,0.7,,35.62648189377685,3592.8330050001023,gpu_llama_full_static_seed43,0.3046875,39,meta-llama/Llama-3.1-8B,
