acceptance_rate,adaptive_policy,average_selected_k,device_type,draft_forward_calls,draft_k,draft_model,draft_overhead_ms,draft_tokens_accepted,draft_tokens_proposed,draft_tokens_rejected,dtype,error,exact_output_match_with_baseline,expected_entropy_level,generated_tokens,gpu_max_memory_allocated_bytes,gpu_memory_allocated_bytes,gpu_memory_allocated_mb,gpu_memory_reserved_bytes,gpu_memory_reserved_mb,gpu_name,latency_ms,max_selected_k,min_selected_k,mode,model_pair,output_length,prompt_id,prompt_type,repetition,schedule_type,slowdown_flag,speedup_vs_baseline,static_draft_k,temperature,time_to_first_token_ms,tokens_per_second,total_latency_ms,validation_level,verifier_calls_per_output_token,verifier_forward_calls,verifier_model,wasted_draft_tokens
0.0,,,cuda,0,,Qwen/Qwen2.5-0.5B-Instruct,,0,0,0,torch.bfloat16,,,medium,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,3258.4953949999544,,,baseline,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_001,code_completion,0,static,False,,,0.3,62.2259709998616,39.28193367908743,3258.4953949999544,gpu_qwen_full_static,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.875,,,cuda,128,1,Qwen/Qwen2.5-0.5B-Instruct,2724.0356369975416,112,128,16,torch.bfloat16,,,medium,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,5969.648766999853,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_001,code_completion,0,static,True,0.5458437375768032,1,0.3,,21.441797498637182,5969.648766999853,gpu_qwen_full_static,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.8175182481751825,,,cuda,137,2,Qwen/Qwen2.5-0.5B-Instruct,2906.800168996142,112,137,16,torch.bfloat16,,,medium,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4664.778897999895,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_001,code_completion,0,static,True,0.6985315845081298,2,0.3,,27.439671375396212,4664.778897999895,gpu_qwen_full_static,0.5390625,69,Qwen/Qwen2.5-7B-Instruct,
0.6956521739130435,,,cuda,161,4,Qwen/Qwen2.5-0.5B-Instruct,3407.8719689991885,112,161,16,torch.bfloat16,,,medium,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4462.7612089998365,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_001,code_completion,0,static,True,0.7301523075957331,4,0.3,,28.681794522608232,4462.7612089998365,gpu_qwen_full_static,0.3203125,41,Qwen/Qwen2.5-7B-Instruct,
0.5490196078431373,,,cuda,204,8,Qwen/Qwen2.5-0.5B-Instruct,4312.813495002047,112,204,16,torch.bfloat16,,,medium,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4991.063469999972,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_001,code_completion,0,static,True,0.6528659502300365,8,0.3,,25.64583695827068,4991.063469999972,gpu_qwen_full_static,0.203125,26,Qwen/Qwen2.5-7B-Instruct,
0.0,,,cuda,0,,Qwen/Qwen2.5-0.5B-Instruct,,0,0,0,torch.bfloat16,,,medium,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,3229.9840580003547,,,baseline,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_001,code_completion,1,static,False,,,0.3,26.559376000022894,39.62867856358502,3229.9840580003547,gpu_qwen_full_static,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.875,,,cuda,128,1,Qwen/Qwen2.5-0.5B-Instruct,2733.0366899964247,112,128,16,torch.bfloat16,,,medium,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,5989.586362999944,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_001,code_completion,1,static,True,0.539266630823332,1,0.3,,21.37042397296529,5989.586362999944,gpu_qwen_full_static,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.8175182481751825,,,cuda,137,2,Qwen/Qwen2.5-0.5B-Instruct,2916.1459480028498,112,137,16,torch.bfloat16,,,medium,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4680.907004999881,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_001,code_completion,1,static,True,0.690033802113622,2,0.3,,27.345127741969158,4680.907004999881,gpu_qwen_full_static,0.5390625,69,Qwen/Qwen2.5-7B-Instruct,
0.6956521739130435,,,cuda,161,4,Qwen/Qwen2.5-0.5B-Instruct,3412.8931859995646,112,161,16,torch.bfloat16,,,medium,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4469.6235030000935,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_001,code_completion,1,static,True,0.7226523790722709,4,0.3,,28.637758843465015,4469.6235030000935,gpu_qwen_full_static,0.3203125,41,Qwen/Qwen2.5-7B-Instruct,
0.5490196078431373,,,cuda,204,8,Qwen/Qwen2.5-0.5B-Instruct,4317.664721005713,112,204,16,torch.bfloat16,,,medium,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4997.407710000061,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_001,code_completion,1,static,True,0.6463319075481866,8,0.3,,25.613279409615835,4997.407710000061,gpu_qwen_full_static,0.203125,26,Qwen/Qwen2.5-7B-Instruct,
0.0,,,cuda,0,,Qwen/Qwen2.5-0.5B-Instruct,,0,0,0,torch.bfloat16,,,medium,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,3206.4394410003842,,,baseline,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_001,code_completion,0,static,False,,,0.7,26.292653000382415,39.91966864032367,3206.4394410003842,gpu_qwen_full_static,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.875,,,cuda,128,1,Qwen/Qwen2.5-0.5B-Instruct,2718.8884070019412,112,128,16,torch.bfloat16,,,medium,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,5958.398449000015,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_001,code_completion,0,static,True,0.5381378013648137,1,0.7,,21.482282713315684,5958.398449000015,gpu_qwen_full_static,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.8175182481751825,,,cuda,137,2,Qwen/Qwen2.5-0.5B-Instruct,2901.972426001066,112,137,16,torch.bfloat16,,,medium,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4656.679692000125,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_001,code_completion,0,static,True,0.6885677463512984,2,0.7,,27.487396270758268,4656.679692000125,gpu_qwen_full_static,0.5390625,69,Qwen/Qwen2.5-7B-Instruct,
0.6956521739130435,,,cuda,161,4,Qwen/Qwen2.5-0.5B-Instruct,3391.1867710025945,112,161,16,torch.bfloat16,,,medium,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4442.466232000243,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_001,code_completion,0,static,True,0.7217701325231388,4,0.7,,28.812824524806203,4442.466232000243,gpu_qwen_full_static,0.3203125,41,Qwen/Qwen2.5-7B-Instruct,
0.5490196078431373,,,cuda,204,8,Qwen/Qwen2.5-0.5B-Instruct,4294.767532999231,112,204,16,torch.bfloat16,,,medium,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4974.413275999723,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_001,code_completion,0,static,True,0.6445864593661002,8,0.7,,25.731677867934174,4974.413275999723,gpu_qwen_full_static,0.203125,26,Qwen/Qwen2.5-7B-Instruct,
0.0,,,cuda,0,,Qwen/Qwen2.5-0.5B-Instruct,,0,0,0,torch.bfloat16,,,medium,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,3219.9005709999255,,,baseline,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_001,code_completion,1,static,False,,,0.7,24.669784000252548,39.75278030409808,3219.9005709999255,gpu_qwen_full_static,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.875,,,cuda,128,1,Qwen/Qwen2.5-0.5B-Instruct,2728.17016999943,112,128,16,torch.bfloat16,,,medium,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,5968.306669999947,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_001,code_completion,1,static,True,0.5394998529792294,1,0.7,,21.44661912957652,5968.306669999947,gpu_qwen_full_static,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.8175182481751825,,,cuda,137,2,Qwen/Qwen2.5-0.5B-Instruct,2916.899526001089,112,137,16,torch.bfloat16,,,medium,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4679.7936790003405,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_001,code_completion,1,static,True,0.6880432753795536,2,0.7,,27.351633165875448,4679.7936790003405,gpu_qwen_full_static,0.5390625,69,Qwen/Qwen2.5-7B-Instruct,
0.6956521739130435,,,cuda,161,4,Qwen/Qwen2.5-0.5B-Instruct,3416.2356890046794,112,161,16,torch.bfloat16,,,medium,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4475.096915999984,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_001,code_completion,1,static,True,0.7195152711637803,4,0.7,,28.602732500017314,4475.096915999984,gpu_qwen_full_static,0.3203125,41,Qwen/Qwen2.5-7B-Instruct,
0.5490196078431373,,,cuda,204,8,Qwen/Qwen2.5-0.5B-Instruct,4297.615118000067,112,204,16,torch.bfloat16,,,medium,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4975.314853999862,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_001,code_completion,1,static,True,0.6471752372437926,8,0.7,,25.727015024405038,4975.314853999862,gpu_qwen_full_static,0.203125,26,Qwen/Qwen2.5-7B-Instruct,
0.0,,,cuda,0,,Qwen/Qwen2.5-0.5B-Instruct,,0,0,0,torch.bfloat16,,,low,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,3359.2042830000537,,,baseline,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_002,code_completion,0,static,False,,,0.0,68.0964450002648,38.1042619669695,3359.2042830000537,gpu_qwen_full_static,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.9140625,,,cuda,128,1,Qwen/Qwen2.5-0.5B-Instruct,2869.464086001244,117,128,11,torch.bfloat16,,True,low,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,6103.605499999958,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_002,code_completion,0,static,True,0.5503639255518852,1,0.0,,20.971211196398734,6103.605499999958,gpu_qwen_full_static,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.8796992481203008,,,cuda,133,2,Qwen/Qwen2.5-0.5B-Instruct,2808.307527002853,117,133,11,torch.bfloat16,,True,low,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4506.467776999671,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_002,code_completion,0,static,True,0.7454184628024911,2,0.0,,28.403620381641833,4506.467776999671,gpu_qwen_full_static,0.5234375,67,Qwen/Qwen2.5-7B-Instruct,
0.7959183673469388,,,cuda,147,4,Qwen/Qwen2.5-0.5B-Instruct,3099.4309229972714,117,147,11,torch.bfloat16,,True,low,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4046.413290000146,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_002,code_completion,0,static,True,0.8301683595448879,4,0.0,,31.632952648787732,4046.413290000146,gpu_qwen_full_static,0.2890625,37,Qwen/Qwen2.5-7B-Instruct,
0.659217877094972,,,cuda,179,8,Qwen/Qwen2.5-0.5B-Instruct,3763.1860269989375,118,179,10,torch.bfloat16,,False,low,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4362.521062000269,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_002,code_completion,0,static,True,0.7700144561502283,8,0.0,,29.34083255550185,4362.521062000269,gpu_qwen_full_static,0.1796875,23,Qwen/Qwen2.5-7B-Instruct,
0.0,,,cuda,0,,Qwen/Qwen2.5-0.5B-Instruct,,0,0,0,torch.bfloat16,,,low,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,3193.0049029997463,,,baseline,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_002,code_completion,1,static,False,,,0.0,26.543567999851803,40.0876302694516,3193.0049029997463,gpu_qwen_full_static,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.9140625,,,cuda,128,1,Qwen/Qwen2.5-0.5B-Instruct,2707.064369001273,117,128,11,torch.bfloat16,,True,low,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,5922.584972000095,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_002,code_completion,1,static,True,0.5391235276648885,1,0.0,,21.612184646592514,5922.584972000095,gpu_qwen_full_static,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.8796992481203008,,,cuda,133,2,Qwen/Qwen2.5-0.5B-Instruct,2811.6851400022824,117,133,11,torch.bfloat16,,True,low,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4514.534535999701,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_002,code_completion,1,static,True,0.7072722287398973,2,0.0,,28.352867605576,4514.534535999701,gpu_qwen_full_static,0.5234375,67,Qwen/Qwen2.5-7B-Instruct,
0.7959183673469388,,,cuda,147,4,Qwen/Qwen2.5-0.5B-Instruct,3088.5863739963497,117,147,11,torch.bfloat16,,True,low,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4035.8386599996265,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_002,code_completion,1,static,True,0.7911626732372997,4,0.0,,31.715836727727822,4035.8386599996265,gpu_qwen_full_static,0.2890625,37,Qwen/Qwen2.5-7B-Instruct,
0.659217877094972,,,cuda,179,8,Qwen/Qwen2.5-0.5B-Instruct,3762.3691239996333,118,179,10,torch.bfloat16,,False,low,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4360.920561000057,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_002,code_completion,1,static,True,0.732185981912846,8,0.0,,29.35160093139755,4360.920561000057,gpu_qwen_full_static,0.1796875,23,Qwen/Qwen2.5-7B-Instruct,
0.0,,,cuda,0,,Qwen/Qwen2.5-0.5B-Instruct,,0,0,0,torch.bfloat16,,,low,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,3208.091301999957,,,baseline,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_002,code_completion,0,static,False,,,0.3,26.488686999982747,39.89911381892513,3208.091301999957,gpu_qwen_full_static,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.9140625,,,cuda,128,1,Qwen/Qwen2.5-0.5B-Instruct,2716.358465999292,117,128,11,torch.bfloat16,,,low,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,5950.130760999855,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_002,code_completion,0,static,True,0.5391631597455637,1,0.3,,21.512132277659557,5950.130760999855,gpu_qwen_full_static,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.8796992481203008,,,cuda,133,2,Qwen/Qwen2.5-0.5B-Instruct,2805.7389850037,117,133,11,torch.bfloat16,,,low,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4504.368005999822,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_002,code_completion,0,static,True,0.7122178511451055,2,0.3,,28.41686110670884,4504.368005999822,gpu_qwen_full_static,0.5234375,67,Qwen/Qwen2.5-7B-Instruct,
0.7959183673469388,,,cuda,147,4,Qwen/Qwen2.5-0.5B-Instruct,3112.2157499989953,117,147,11,torch.bfloat16,,,low,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4061.6143460001695,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_002,code_completion,0,static,True,0.7898562070914605,4,0.3,,31.514562707326686,4061.6143460001695,gpu_qwen_full_static,0.2890625,37,Qwen/Qwen2.5-7B-Instruct,
0.659217877094972,,,cuda,179,8,Qwen/Qwen2.5-0.5B-Instruct,3765.3399099995113,118,179,10,torch.bfloat16,,,low,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4362.416836000193,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_002,code_completion,0,static,True,0.7353931140934683,8,0.3,,29.341533560869085,4362.416836000193,gpu_qwen_full_static,0.1796875,23,Qwen/Qwen2.5-7B-Instruct,
0.0,,,cuda,0,,Qwen/Qwen2.5-0.5B-Instruct,,0,0,0,torch.bfloat16,,,low,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,3205.4141799999343,,,baseline,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_002,code_completion,1,static,False,,,0.3,25.798406000376417,39.932437061847224,3205.4141799999343,gpu_qwen_full_static,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.9140625,,,cuda,128,1,Qwen/Qwen2.5-0.5B-Instruct,2712.330859002577,117,128,11,torch.bfloat16,,,low,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,5941.340440999738,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_002,code_completion,1,static,True,0.5395102690766808,1,0.3,,21.543959864124815,5941.340440999738,gpu_qwen_full_static,1.0,128,Qwen/Qwen2.5-7B-Instruct,
0.8796992481203008,,,cuda,133,2,Qwen/Qwen2.5-0.5B-Instruct,2808.050567000919,117,133,11,torch.bfloat16,,,low,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4509.505928000181,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_002,code_completion,1,static,True,0.7108127212112195,2,0.3,,28.384484252527383,4509.505928000181,gpu_qwen_full_static,0.5234375,67,Qwen/Qwen2.5-7B-Instruct,
0.7959183673469388,,,cuda,147,4,Qwen/Qwen2.5-0.5B-Instruct,3095.4333009999573,117,147,11,torch.bfloat16,,,low,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4040.539487999922,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_002,code_completion,1,static,True,0.7933134150822575,4,0.3,,31.678938018091326,4040.539487999922,gpu_qwen_full_static,0.2890625,37,Qwen/Qwen2.5-7B-Instruct,
0.659217877094972,,,cuda,179,8,Qwen/Qwen2.5-0.5B-Instruct,3754.5105910007806,118,179,10,torch.bfloat16,,,low,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,4351.306839999779,,,speculative,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_002,code_completion,1,static,True,0.7366555147372914,8,0.3,,29.416449978509558,4351.306839999779,gpu_qwen_full_static,0.1796875,23,Qwen/Qwen2.5-7B-Instruct,
0.0,,,cuda,0,,Qwen/Qwen2.5-0.5B-Instruct,,0,0,0,torch.bfloat16,,,low,128,16361318912,16306199552,16306.199552,16909336576,16909.336576,NVIDIA GH200 480GB,3219.30421199977,,,baseline,Qwen/Qwen2.5-0.5B-Instruct->Qwen/Qwen2.5-7B-Instruct,128,code_002,code_completion,0,static,False,,,0.7,25.97536899975239,39.76014429543111,3219.30421199977,gpu_qwen_full_static,1.0,128,Qwen/Qwen2.5-7B-Instruct,
